user_id,Series_Title,rating
486,Shuang ma lian huan,4.5
486,Till det som är vackert,3.0
486,Longitude,5.0
486,Die Frau mit den 5 Elefanten,2.5
486,"Edward, My Son",3.0
486,Oscenità,2.5
486,Don Q Son of Zorro,4.0
486,Rise of the Zombies,3.5
487,Ariel,4.0
487,Star Wars,4.0
487,The Dark,5.0
487,Metropolis,3.0
487,Pirates of the Caribbean: The Curse of the Black Pearl,5.0
487,9 Songs,3.0
487,War of the Worlds,4.0
487,Indiana Jones and the Last Crusade,3.0
487,Armageddon,5.0
487,Elsker dig for evigt,3.0
487,Lola rennt,3.0
487,Trois couleurs : Rouge,5.0
487,The Lord of the Rings: The Return of the King,3.0
487,Donnie Darko,5.0
487,Breaking the Waves,4.0
487,Les Quatre Cents Coups,4.0
487,48 Hrs.,4.0
487,Lost in Translation,3.0
487,Knockin' on Heaven's Door,3.0
487,L'arrivée d'un train en gare de La Ciotat,3.0
487,Ocean's Eleven,4.0
487,Back to the Future Part II,3.0
487,Star Trek IV: The Voyage Home,3.0
487,Le Grand Bleu,4.0
487,The Interpreter,3.0
487,Minority Report,3.0
487,A Clockwork Orange,3.0
487,Lucky Number Slevin,3.0
487,Star Trek: Generations,3.0
487,Trouble in Paradise,4.0
487,Mean Streets,3.0
487,Dead Poets Society,4.0
487,Angst essen Seele auf,3.0
487,The Terminator,4.0
487,Berlin: Die Sinfonie der Grosstadt,5.0
487,Człowiek z marmuru,3.0
487,Czlowiek z zelaza,3.0
487,The Outsiders,4.0
487,Syriana,3.0
487,Muriel's Wedding,3.0
487,Young Adam,4.0
487,The Godfather: Part II,3.0
487,Pocketful of Miracles,3.0
487,Willy Wonka & the Chocolate Factory,3.0
487,Live and Let Die,3.0
487,Oliver Twist,4.0
487,Cat on a Hot Tin Roof,5.0
487,Lili Marleen,4.0
487,Le Mépris,5.0
487,Das weisse Rauschen,4.0
487,Underworld,5.0
487,Terminator 2: Judgment Day,5.0
487,High Noon,3.0
487,Casablanca,4.0
487,A River Runs Through It,4.0
487,Terminator 3: Rise of the Machines,4.0
487,La science des rêves,4.0
487,Halbe Treppe,4.0
487,The Million Dollar Hotel,3.0
487,Jurassic Park,4.0
487,Bollywood/Hollywood,4.0
487,Night on Earth,4.0
487,Everything is Illuminated,4.0
487,Bang Boom Bang - Ein todsicheres Ding,3.0
487,Crustacés et coquillages,4.0
487,The Devil Wears Prada,4.0
487,Batman Returns,5.0
487,A Nightmare on Elm Street,4.0
487,Raising Arizona,4.0
487,Rain Man,3.0
487,To Catch a Thief,4.0
487,Sommer vorm Balkon,2.0
487,Batman & Robin,4.0
487,The Life Aquatic with Steve Zissou,4.0
487,8½,4.0
487,Vertigo,3.0
487,Cube,4.0
487,Mary Poppins,3.0
487,Aliens vs Predator: Requiem,4.0
487,A Beautiful Mind,4.0
487,Romeo + Juliet,4.0
487,Bend It Like Beckham,4.0
487,Sissi,5.0
487,Klute,3.0
487,Bandyta,4.0
487,Bonnie and Clyde,5.0
487,Monsoon Wedding,4.0
487,Good Will Hunting,4.0
487,Det sjunde inseglet,4.0
487,The Green Mile,5.0
487,Reservoir Dogs,5.0
487,Love Actually,5.0
487,One Flew Over the Cuckoo's Nest,4.0
487,Dial M for Murder,3.0
487,Casino,5.0
487,Once Were Warriors,5.0
487,Psycho,4.0
487,D.E.B.S.,3.0
487,El Crimen del Padre Amaro,4.0
487,Blackmail,4.0
487,There's Something About Mary,4.0
487,Fight Club,3.0
487,Pane e Tulipani,3.0
487,"Monsters, Inc.",4.0
487,Wag the Dog,4.0
487,Big Fish,4.0
487,Silent Hill,4.0
487,The Hours,5.0
487,The Conversation,4.0
487,Солярис,4.0
487,The Terminal,4.0
487,To Kill a Mockingbird,4.0
487,The Grapes of Wrath,4.0
487,Titanic,4.0
487,Catch Me If You Can,3.0
487,La belle et la bête,5.0
487,La Jetée,3.0
487,The Living Daylights,4.0
488,Człowiek z marmuru,4.0
488,A River Runs Through It,4.5
488,True Romance,4.5
488,Bend It Like Beckham,3.0
488,Men in Black II,4.0
488,Les Vacances de Monsieur Hulot,4.5
488,Antonia,4.5
488,Point Break,4.0
488,Escape from New York,3.5
488,Dreamgirls,4.0
488,Secret Window,3.0
488,Or,3.0
488,License to Wed,4.0
488,Le Clan des Siciliens,4.0
488,5 Card Stud,3.5
488,"Cousin, Cousine",5.0
488,We're No Angels,4.5
488,Miffo,4.5
488,The Good Thief,4.5
488,Valley of Flowers,4.5
488,The Great American Girl Robbery,4.5
489,Kill Bill: Vol. 1,3.0
489,Monsoon Wedding,2.0
489,Sleepless in Seattle,3.0
489,The Big Sleep,5.0
489,Dawn of the Dead,4.0
489,Dawn of the Dead,4.0
489,Rocky Balboa,4.0
489,The 13th Warrior,3.0
489,À nos amours,3.0
489,The Searchers,5.0
490,Judgment Night,5.0
490,American Beauty,3.0
490,Pirates of the Caribbean: Dead Man's Chest,4.0
490,英雄,4.0
490,Armageddon,4.0
490,Italiensk for begyndere,4.0
490,Donnie Darko,4.0
490,Shaft in Africa,4.0
490,Interview with the Vampire,4.0
490,La belle et la bête,4.0
490,"Nosferatu, eine Symphonie des Grauens",4.0
490,Monty Python and the Holy Grail,3.0
490,La passion de Jeanne d'Arc,3.0
490,Kolja,4.0
490,Almost Famous,4.0
490,Arlington Road,1.0
491,Star Wars,3.0
491,The Endless Summer,3.0
491,Elementarteilchen,1.0
491,Stand by Me,4.0
491,Live and Let Die,4.0
491,Ocean's Eleven,2.0
491,Eyes Wide Shut,4.0
491,Rain Man,1.0
491,Aliens vs Predator: Requiem,3.0
491,Bandyta,3.0
491,Silent Hill,3.0
491,The Living Daylights,4.0
491,Pünktchen und Anton,3.0
491,American Graffiti,5.0
491,Bridge to Terabithia,4.0
491,Born into Brothels,3.0
491,La Môme,2.0
491,Rope,3.0
491,Con Air,5.0
491,The Karate Kid,5.0
491,Le scaphandre et le papillon,5.0
491,L.A. Story,2.0
491,Cold Mountain,4.0
491,Jesus,4.0
491,Astérix aux Jeux Olympiques,3.0
491,Irma la Douce,5.0
491,Titanic,3.0
491,El otro lado de la cama,2.0
491,Addams Family Values,4.0
491,Young and Innocent,5.0
491,American Pie 2,4.0
491,"André Hazes, Zij Gelooft in Mij",5.0
491,An Angel at My Table,4.0
491,License to Wed,4.0
491,Hairspray,4.0
492,彼女の想いで,2.0
492,The Simpsons Movie,4.0
492,Memento,4.0
492,Der Himmel über Berlin,2.0
492,Star Trek II: The Wrath of Khan,5.0
492,Star Trek: First Contact,3.0
492,North by Northwest,2.0
492,Rumble Fish,5.0
492,The Killing,4.0
492,Lili Marleen,5.0
492,Beverly Hills Cop III,5.0
492,Roma città aperta,5.0
492,Broken Flowers,4.0
492,Snakes on a Plane,3.0
492,Menschen am Sonntag,4.0
492,Grizzly Man,5.0
492,Marnie,4.0
492,Notting Hill,3.0
492,Spider-Man 3,5.0
492,Frenzy,1.0
492,Men in Black II,3.0
492,Ghostbusters,4.0
492,Diamonds Are Forever,3.0
492,Pickpocket,4.0
492,Les aventures de Rabbi Jacob,3.0
492,Blue Velvet,4.0
492,JFK,5.0
492,Moulin Rouge!,4.0
492,The Mask,4.0
492,Hollywoodland,3.0
492,빈집,4.0
492,Monster's Ball,4.0
492,Rambo: First Blood Part II,3.0
492,City Slickers,1.0
492,Party Monster,3.0
492,Vollidiot,4.0
492,Begotten,3.0
492,Population 436,3.0
492,The Vanishing,2.0
492,The Dirty Dozen,4.0
492,Jungle Fever,1.0
492,La Peau douce,3.0
492,Dans ma peau,3.0
492,Hard Target,5.0
493,Star Wars,4.0
493,The Dark,4.0
493,Jarhead,3.0
493,Apocalypse Now,4.0
493,Pirates of the Caribbean: Dead Man's Chest,4.0
493,Back to the Future,4.0
493,La mala educación,4.0
493,Dead Poets Society,4.0
493,Berlin: Die Sinfonie der Grosstadt,4.0
493,Young Adam,2.0
493,Some Like It Hot,1.0
493,Willy Wonka & the Chocolate Factory,4.0
493,Domicile Conjugal,3.0
493,Le Mépris,4.0
493,Sommersturm,3.0
493,A Nightmare on Elm Street,4.0
493,Aliens vs Predator: Requiem,5.0
493,Stranger Than Paradise,4.0
493,The Green Mile,2.0
493,Notting Hill,4.0
493,Psycho,4.0
493,Big Fish,5.0
493,Titanic,4.0
493,Men in Black II,4.0
493,Der Untergang,4.0
493,The Spy Who Loved Me,4.0
493,Videodrome,3.0
493,American Graffiti,4.0
493,Sleepless in Seattle,4.0
493,La Cité des Enfants Perdus,3.0
493,Die Büchse der Pandora,4.0
493,The Big Sleep,3.0
493,Du rififi chez les hommes,3.0
493,Lonely Hearts,4.0
493,Bridge to Terabithia,4.0
493,Die Höhle des gelben Hundes,4.0
493,Сталкер,4.0
493,Cutthroat Island,2.0
493,The Contract,4.0
493,Teenage Mutant Ninja Turtles,3.0
493,Thelma & Louise,4.0
493,La chinoise,4.0
493,Ultimo tango a Parigi,4.0
493,Kingu Kongu tai Gojira,5.0
493,...Più forte ragazzi!,4.0
493,City of Hope,2.0
493,"Farewell, My Lovely",4.0
493,The Fortune Cookie,5.0
493,Star Wars: Episode II - Attack of the Clones,3.0
493,Free Rainer - Dein Fernseher lügt,3.0
493,Unforgettable,3.0
493,Ratatouille,1.0
493,Romeo Is Bleeding,1.0
493,The Breakfast Club,3.0
493,Wedlock,4.0
493,Closer,3.0
493,Jacob's Ladder,2.0
493,Kafka,4.0
493,Local Color,4.0
493,Le genou de Claire,4.0
493,The Goddess,4.0
493,"The Tulse Luper Suitcases, Part 1: The Moab Story",3.0
493,The Searchers,4.0
494,The 39 Steps,4.5
494,Terminator 3: Rise of the Machines,4.0
494,The Million Dollar Hotel,4.5
494,Once Were Warriors,5.0
494,Солярис,4.5
494,Murder She Said,4.0
494,Sleepless in Seattle,5.0
494,The Big Sleep,4.0
494,Point Break,4.0
494,The Thirteenth Floor,4.0
494,The Talented Mr. Ripley,4.5
494,Notes on a Scandal,5.0
494,Bridge to Terabithia,3.5
494,Meet the Robinsons,4.0
494,Fever Pitch,4.0
494,Captain Corelli's Mandolin,2.5
494,The Prisoner of Zenda,4.0
494,An Unfinished Life,2.0
494,Say Anything...,5.0
494,The Bourne Supremacy,5.0
494,Reality Bites,4.5
494,The Chronicles of Riddick: Dark Fury,4.5
494,License to Wed,4.5
494,Der Tunnel,4.5
494,Beetlejuice,4.0
494,Charlie's Angels,4.5
494,The Village,4.0
494,Star 80,4.0
494,Vesničko má středisková,4.0
494,Marusa no onna,3.0
494,Loose Screws,3.5
494,Boat,4.0
494,"Edward, My Son",4.5
495,Trois couleurs : Rouge,5.0
495,48 Hrs.,4.0
495,Ocean's Eleven,3.0
495,Back to the Future Part II,3.0
495,Live and Let Die,3.0
495,Dave Chappelle's Block Party,5.0
495,Halbe Treppe,3.0
495,Jurassic Park,4.0
495,Crustacés et coquillages,4.0
495,Batman Returns,4.0
495,Romeo + Juliet,4.0
495,Sissi,5.0
495,Monsoon Wedding,4.0
495,Once Were Warriors,5.0
495,Big Fish,5.0
495,The Hours,5.0
495,The Conversation,3.0
495,To Kill a Mockingbird,4.0
495,Titanic,3.0
496,Ariel,4.0
496,Varjoja paratiisissa,3.0
496,Judgment Night,5.0
496,Star Wars,4.0
496,Citizen Kane,3.0
496,Metropolis,2.0
496,My Life Without Me,4.0
496,Pirates of the Caribbean: The Curse of the Black Pearl,5.0
496,9 Songs,4.0
496,2001: A Space Odyssey,5.0
496,Billy Elliot,5.0
496,英雄,4.0
496,Indiana Jones and the Last Crusade,4.0
496,Armageddon,4.0
496,Back to the Future,5.0
496,Trois couleurs : Rouge,5.0
496,La mala educación,4.0
496,Donnie Darko,2.0
496,48 Hrs.,4.0
496,Lost in Translation,2.0
496,Knockin' on Heaven's Door,4.0
496,L'arrivée d'un train en gare de La Ciotat,3.0
496,Ocean's Eleven,4.0
496,Back to the Future Part II,4.0
496,Star Trek IV: The Voyage Home,5.0
496,28 Days Later,3.0
496,A Clockwork Orange,5.0
496,Le salaire de la peur,4.0
496,Dead Poets Society,4.0
496,Czlowiek z zelaza,4.0
496,The Outsiders,4.0
496,Syriana,1.0
496,Muriel's Wedding,4.0
496,Young Adam,4.0
496,The Godfather: Part II,4.0
496,Willy Wonka & the Chocolate Factory,4.0
496,Live and Let Die,4.0
496,Antoine et Colette,3.0
496,Oliver Twist,4.0
496,Cat on a Hot Tin Roof,3.0
496,Le Mépris,5.0
496,Ronja Rövardotter,4.0
496,Underworld,4.0
496,Terminator 2: Judgment Day,4.0
496,Strange Days,5.0
496,Dave Chappelle's Block Party,5.0
496,A River Runs Through It,4.0
496,"Faster, Pussycat! Kill! Kill!",4.0
496,Halbe Treppe,5.0
496,Grbavica,3.0
496,The Million Dollar Hotel,5.0
496,Jurassic Park,5.0
496,Monsieur Ibrahim et les fleurs du Coran,2.0
496,"Good bye, Lenin!",5.0
496,Night on Earth,3.0
496,Bang Boom Bang - Ein todsicheres Ding,2.0
496,Crustacés et coquillages,4.0
496,The Devil Wears Prada,4.0
496,Batman Returns,5.0
496,A Nightmare on Elm Street,3.0
496,Rain Man,4.0
496,Mala Noche,4.0
496,Sommer vorm Balkon,3.0
496,8½,3.0
496,Knallhart,4.0
496,Aliens vs Predator: Requiem,4.0
496,Populärmusik från Vittula,4.0
496,Romeo + Juliet,3.0
496,Bend It Like Beckham,3.0
496,Sissi,5.0
496,Monsoon Wedding,5.0
496,Shaft in Africa,5.0
496,Reservoir Dogs,4.0
496,Casino,5.0
496,Psycho,5.0
496,D.E.B.S.,3.0
496,There's Something About Mary,4.0
496,Pane e Tulipani,3.0
496,Dogville,5.0
496,Wag the Dog,3.0
496,Big Fish,5.0
496,Silent Hill,4.0
496,The Hours,5.0
496,The Conversation,3.0
496,Солярис,5.0
496,To Kill a Mockingbird,4.0
496,Titanic,4.0
496,La belle et la bête,5.0
496,"Nosferatu, eine Symphonie des Grauens",4.0
496,L'Aile ou la Cuisse,3.0
496,La passion de Jeanne d'Arc,5.0
496,Almost Famous,5.0
496,Lolita,4.0
496,Rosemary's Baby,4.0
497,座頭市,5.0
497,Lili Marleen,4.0
497,Broken Flowers,5.0
497,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,2.0
497,Once Were Warriors,5.0
497,Dawn of the Dead,2.0
497,The Prestige,3.0
497,Rocky Balboa,5.0
497,The Good Shepherd,5.0
497,Notes on a Scandal,4.0
497,Torrente 3: El protector,4.0
497,Rocky IV,3.0
497,Sweet Sixteen,2.0
497,Nostalghia,5.0
497,Viva Zapata!,4.0
497,The Door in the Floor,4.0
497,Gerry,4.0
497,Enough,3.0
497,8 femmes,4.0
497,Swept from the Sea,5.0
497,My Name Is Bruce,4.0
497,Fools Rush In,5.0
497,The Most Dangerous Game,4.0
497,The Bachelor,4.0
497,Mr. Deeds,3.0
497,Say Anything...,4.0
497,While You Were Sleeping,5.0
497,The Last Castle,3.0
497,American Pie,1.0
497,Light of Day,4.0
497,The Time Machine,4.0
497,One Night at McCool's,3.0
497,Die Sehnsucht der Veronika Voss,2.0
497,In the Name of the King: A Dungeon Siege Tale,5.0
497,Prime,3.0
497,Local Color,2.0
497,Тегеран-43,4.0
497,Astérix aux Jeux Olympiques,5.0
497,Belle Époque,2.0
497,The Bourne Identity,4.0
497,Young and Innocent,4.0
497,Аэлита,5.0
497,Dr. Jekyll and Mr. Hyde,2.0
498,Silent Hill,4.5
498,Imagine Me & You,4.0
498,...Più forte ragazzi!,0.5
498,Gods and Monsters,5.0
498,Schock,1.5
498,Yesterday,3.0
499,Scarface,5.0
499,Edward Scissorhands,4.0
499,A Clockwork Orange,1.0
499,The 39 Steps,4.0
499,Murder She Said,5.0
499,Sleepless in Seattle,5.0
499,Cool Hand Luke,5.0
499,The Thomas Crown Affair,5.0
499,Galaxy Quest,4.0
499,Madagascar,4.0
499,The Talented Mr. Ripley,5.0
499,Hannibal Rising,4.0
499,"Je vais bien, ne t'en fais pas",4.0
499,Meet the Robinsons,5.0
499,빈집,5.0
499,殯の森,4.0
499,Hard Target,5.0
499,Red River,5.0
499,Carry On Screaming,5.0
500,Ariel,1.5
500,Metropolis,3.0
500,2001: A Space Odyssey,3.5
500,Trois couleurs : Rouge,3.5
500,Knockin' on Heaven's Door,2.5
500,Syriana,3.0
500,The 39 Steps,1.0
500,Grbavica,3.0
500,The Million Dollar Hotel,4.5
500,Jurassic Park,0.5
500,Monsieur Ibrahim et les fleurs du Coran,3.0
500,Bang Boom Bang - Ein todsicheres Ding,2.5
500,Batman Returns,2.5
500,Monsoon Wedding,1.5
500,The Green Mile,3.5
500,Reservoir Dogs,3.0
500,The Poseidon Adventure,3.0
500,Wag the Dog,4.0
500,Silent Hill,3.0
500,Солярис,1.5
500,To Kill a Mockingbird,3.0
500,The Grapes of Wrath,3.0
500,Titanic,2.5
500,The Last Samurai,3.0
500,Octopussy,4.0
500,The Living Daylights,4.0
500,Gandhi,2.5
500,Kolja,1.0
500,Blood: The Last Vampire,2.0
500,Arlington Road,2.5
500,Whale Rider,4.0
500,Point Break,1.5
500,Rocky Balboa,3.0
500,Bridge to Terabithia,1.0
500,Dogtown and Z-Boys,3.5
500,Rocky II,2.5
500,Gleaming the Cube,3.0
500,La Môme,0.5
500,The Contract,3.5
500,Get Carter,2.5
500,Rope,0.5
500,...Più forte ragazzi!,3.5
500,Fahrenheit 9/11,1.5
500,Twin Peaks: Fire Walk with Me,2.0
500,An Unfinished Life,3.0
500,Swept from the Sea,4.0
500,Fools Rush In,4.5
500,Sister Act,1.0
500,Mr. Holland's Opus,1.0
500,The Pawnshop,3.5
500,Cleopatra Jones and the Casino of Gold,4.5
500,James Dean,3.0
500,One Night at McCool's,3.5
500,Married to the Mob,3.5
500,Local Color,5.0
500,Reign Over Me,2.5
500,Belle Époque,1.0
500,The Bourne Supremacy,3.5
500,Pleasantville,1.5
500,リング,3.5
500,Tuya de hun shi,4.0
500,Young and Innocent,1.5
500,License to Wed,2.5
500,The Searchers,3.0
500,Am Ende Kommen Touristen,2.0
500,La Mort en direct,1.5
500,The Prize,4.0
500,Juste une question d'amour,3.5
500,Read It and Weep,3.5
500,A Tale of Two Cities,3.0
500,Daisy Miller,4.0
500,Ghost Dog: The Way of the Samurai,4.0
500,Nichts als Gespenster,3.5
500,And Then There Were None,3.0
500,Muxmäuschenstill,2.5
500,Sous le Sable,4.5
500,5 Card Stud,1.5
500,Boogie Nights,3.5
500,Schock,3.0
500,Ober,3.0
500,Der letzte Mann,3.5
500,Miffo,4.0
500,Der Schuh des Manitu,4.0
500,The Garden of Eden,3.0
500,Bad Boys II,3.0
500,House of Dracula,3.0
500,Olga's House of Shame,1.0
500,Shiloh,3.0
500,Anybody's Son Will Do,5.0
500,Le Bossu,3.5
500,New York Doll,3.0
500,No mires para abajo,3.5
500,The Great American Girl Robbery,4.0
500,Wish You Were Here,3.0
500,The Tortured,4.5
500,Indestructible Man,1.0
500,مسافر,3.0
500,座頭市関所破り,4.0
500,Zatōichi kenka-daiko,4.0
500,Shuang ma lian huan,2.5
500,Brigham Young,4.0
500,Rio Sex Comedy,4.0
501,Scarface,0.5
501,Terminator 3: Rise of the Machines,5.0
501,The Million Dollar Hotel,5.0
501,Batman Returns,3.5
501,Солярис,4.5
501,The Grapes of Wrath,3.0
501,Men in Black II,3.0
501,The Sixth Sense,4.0
501,Les Vacances de Monsieur Hulot,5.0
501,Sleepless in Seattle,5.0
501,Point Break,5.0
501,The Talented Mr. Ripley,4.5
501,Bridge to Terabithia,4.0
501,Rope,4.0
501,Mosura tai Gojira,4.5
501,The Forbidden Kingdom,4.0
501,The Prisoner of Zenda,4.0
501,La Pianiste,2.0
501,Say Anything...,4.5
501,Reign Over Me,4.0
501,Der rote Elvis,5.0
501,Abraham,2.0
501,Secret Agent,3.5
501,Young and Innocent,4.0
501,License to Wed,5.0
501,The Searchers,5.0
501,Furankenshutain Tai Chitei Kaijū Baragon,4.5
501,Der Tunnel,4.5
501,Beetlejuice,5.0
501,Shriek If You Know What I Did Last Friday the Thirteenth,4.5
501,Le Clan des Siciliens,5.0
501,And Then There Were None,4.0
501,Muxmäuschenstill,4.0
501,Sous le Sable,4.0
501,5 Card Stud,4.5
501,Boogie Nights,3.5
501,Hum Dil De Chuke Sanam,5.0
501,"Die Nibelungen, Teil 1: Siegfried",5.0
501,Ober,3.5
501,The Good Thief,5.0
501,Bad Boys II,4.5
501,Il medaglione insanguinato,4.0
501,Basket Case 2,4.5
501,The Hunchback of Notre Dame,4.0
501,The Vampire Lovers,2.5
501,Let's Get Harry,2.5
501,Payment Deferred,3.5
501,Jönssonligans största kupp,5.0
501,At Risk,4.0
501,29th Street,5.0
501,Kettle of Fish,5.0
501,The Great American Girl Robbery,4.5
501,Wish You Were Here,4.5
501,Tueur à gages,4.5
501,Gycklarnas afton,2.5
501,Boat,3.0
501,The Butter Battle Book,4.0
501,Bridesmaids,3.5
501,Lui è peggio di me,4.0
501,Confession of a Child of the Century,3.5
501,Mikey and Nicky,3.0
501,Longitude,4.5
501,Mere Brother Ki Dulhan,5.0
501,The Saint In London,4.0
501,Earthling,3.5
501,Tough and Deadly,0.5
501,The Dawn Patrol,2.5
501,Geheimnisse einer Seele,5.0
501,Vice Squad,4.0
501,Brake,4.0
502,Judgment Night,3.0
502,The Fifth Element,3.0
502,Jarhead,5.0
502,2001: A Space Odyssey,3.0
502,Brazil,3.0
502,Blade Runner,4.0
502,Lola rennt,4.0
502,Italiensk for begyndere,4.0
502,48 Hrs.,3.0
502,Le fabuleux destin d'Amélie Poulain,4.0
502,To Be or Not to Be,4.0
502,Rebecca,5.0
502,Syriana,3.0
502,Stand by Me,4.0
502,座頭市,4.0
502,The 39 Steps,4.0
502,Terminator 3: Rise of the Machines,5.0
502,The Million Dollar Hotel,5.0
502,Monsieur Ibrahim et les fleurs du Coran,4.0
502,Sommer '04,3.0
502,Bandyta,4.0
502,The Man with the Golden Arm,5.0
502,The Matrix Revolutions,3.0
502,Men in Black II,5.0
502,La belle et la bête,3.0
502,Harry Potter and the Philosopher's Stone,5.0
502,Oktyabr,4.0
502,The Living Daylights,4.0
502,Tomorrow Never Dies,5.0
502,The Sixth Sense,5.0
502,Murder She Said,4.0
502,Evil Dead II,1.0
502,Les Vacances de Monsieur Hulot,5.0
502,La passion de Jeanne d'Arc,3.0
502,Kolja,4.0
502,Almost Famous,3.0
502,Roman Holiday,3.0
502,Sleepless in Seattle,4.0
502,Planet of the Apes,3.0
502,Sommersby,3.0
502,The French Connection,4.0
502,隠し砦の三悪人,4.0
502,Arlington Road,3.0
502,Point Break,5.0
502,The Talented Mr. Ripley,4.0
502,The Remains of the Day,5.0
502,The Good Shepherd,5.0
502,Hollywoodland,4.0
502,Street Kings,3.0
502,Torrente 3: El protector,4.0
502,Y tu mamá también,5.0
502,Die Höhle des gelben Hundes,3.0
502,Nostalghia,5.0
502,Greed,3.0
502,The Rapture,5.0
502,25th Hour,3.0
502,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,2.0
502,Thelma & Louise,5.0
502,Imagine Me & You,3.0
502,Parenthood,3.0
502,28 Weeks Later,3.0
502,Die Hard 2,5.0
502,Rope,4.0
502,School of Rock,5.0
502,Speed 2: Cruise Control,5.0
503,The 39 Steps,4.0
503,Monsoon Wedding,4.0
503,Once Were Warriors,4.0
503,Солярис,4.0
503,Sleepless in Seattle,4.0
503,The Thomas Crown Affair,4.0
503,Madagascar,3.5
503,Point Break,4.0
503,Sous le Sable,4.0
503,5 Card Stud,3.0
503,Confession of a Child of the Century,4.0
503,The Dawn Patrol,1.0
504,Fantômas contre Scotland Yard,3.0
504,Fear and Loathing in Las Vegas,3.0
504,The Men,3.0
504,Malcolm X,1.0
504,The Karate Kid,3.0
504,Marie Antoinette,3.0
504,Return of the Jedi,4.0
504,The Beach,1.0
504,Don Juan DeMarco,2.0
504,Qui a tué Bambi ?,3.0
504,Or,4.0
504,Twin Peaks: Fire Walk with Me,4.0
504,"Bell, Book and Candle",1.0
504,Say Anything...,3.0
504,Addicted to Love,5.0
504,Wedlock,1.0
504,The Driver,3.0
504,Reindeer Games,4.0
504,Manta - Der Film,4.0
505,Varjoja paratiisissa,3.0
505,Trois couleurs : Rouge,2.5
505,Scarface,3.0
505,Donnie Darko,3.0
505,Saw II,3.5
505,Człowiek z marmuru,3.0
505,The 39 Steps,4.0
505,Cat on a Hot Tin Roof,3.0
505,Le Mépris,3.0
505,Terminator 3: Rise of the Machines,3.0
505,The Million Dollar Hotel,3.5
505,Monsieur Ibrahim et les fleurs du Coran,3.0
505,Night on Earth,3.0
505,Alien,3.5
505,Batman Returns,2.5
505,Rain Man,3.0
505,Sissi,3.0
505,Monsoon Wedding,3.0
505,Being John Malkovich,3.0
505,Notting Hill,3.0
505,Once Were Warriors,4.0
505,Psycho,3.5
505,Big Fish,3.0
505,The Hours,3.0
505,Солярис,3.0
505,The Terminal,3.5
505,The Grapes of Wrath,3.0
505,Titanic,3.5
505,Men in Black II,3.0
505,A View to a Kill,3.0
505,Murder She Said,3.5
505,Birdman of Alcatraz,3.5
505,Broken Blossoms,3.5
505,Bringing Up Baby,3.5
505,Cool Hand Luke,3.5
505,Die Büchse der Pandora,4.0
505,Meet Me in St. Louis,3.0
505,The Big Sleep,3.5
505,The Bank Dick,4.0
505,The Thomas Crown Affair,4.5
505,The Thomas Crown Affair,3.0
505,The Great Dictator,3.0
505,Blind Date,3.0
505,Blood: The Last Vampire,3.5
505,Cars,3.0
505,Cinderella Man,3.0
505,Dead Man,4.0
505,Dawn of the Dead,3.5
505,Dawn of the Dead,3.0
505,Galaxy Quest,3.5
505,Gremlins 2: The New Batch,3.0
505,Die Mörder sind unter uns,3.0
505,Lethal Weapon 2,3.5
505,Lawrence of Arabia,3.0
505,Heat,3.5
505,Madagascar,4.0
505,Mission: Impossible,4.0
505,Mission: Impossible II,3.0
505,The Magnificent Ambersons,3.0
505,Straw Dogs,3.5
505,Whale Rider,4.0
505,The Thirteenth Floor,3.0
505,The Third Man,3.0
505,Ascenseur pour l'échafaud,3.0
505,The Prestige,3.5
505,Das wilde Leben,4.0
505,The Remains of the Day,3.0
505,Rocky Balboa,3.5
505,The Good Shepherd,3.5
505,Ghost Rider,3.0
505,Lonely Hearts,4.0
505,Breaking and Entering,3.5
505,"Je vais bien, ne t'en fais pas",3.0
505,Notes on a Scandal,3.5
505,Leiutajateküla Lotte,3.0
505,Stranger Than Fiction,3.5
505,Bridge to Terabithia,3.0
505,Meet the Robinsons,3.0
505,Neues vom Wixxer,2.0
505,Sunshine,3.0
505,The Dreamers,3.5
505,Bean,4.0
505,Dogtown and Z-Boys,3.0
505,Torrente 2: Misión en Marbella,4.5
505,Rocky IV,3.5
505,Gleaming the Cube,3.5
505,Superstar: The Karen Carpenter Story,4.0
505,Rope,3.0
505,School of Rock,3.0
505,Meet the Parents,3.0
505,When Saturday Comes,3.0
505,The Way of the Gun,2.5
505,...Più forte ragazzi!,3.0
505,The Prisoner of Zenda,2.0
505,Star Wars: Episode II - Attack of the Clones,3.0
505,Shakespeare in Love,4.0
505,Laura,3.0
505,The Door in the Floor,3.5
505,Nell,3.5
505,An Unfinished Life,3.0
505,Lucky You,3.5
505,The Butterfly Effect,3.0
505,The Elephant Man,3.0
505,8 femmes,3.0
505,Swept from the Sea,4.0
505,My Name Is Bruce,3.0
505,Fools Rush In,3.5
505,The Most Dangerous Game,3.0
505,Stellet Licht,3.0
505,The Bachelor,3.0
505,Say Anything...,3.5
505,The Last Castle,3.0
505,The Breakfast Club,3.0
505,Rush Hour,3.0
505,Light of Day,2.5
505,One Night at McCool's,3.5
505,Voyage to the Bottom of the Sea,3.0
505,The Golden Compass,3.0
505,Closer,3.0
505,Space Jam,2.0
505,In the Name of the King: A Dungeon Siege Tale,3.0
505,Reign Over Me,3.0
